rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,h_X_1_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_sigma.01,0.797946624451739,0.858648287107695,0.852177730164227,0.83625754724122,0.0626453073419281,0.120665043873757,0.121945306008142,0.101751885741276,0.062442883056593,0.0827919932867136,0.0788738439002655,0.0747029067478574,0.0762204772162342,0.119299474640131,0.100508030533935,0.100293032727634,0.1,0.1,0.1,0.1,0.1,0.1,,7.35100000000057,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hVrwB,2019-01-21T11:24:19.893271Z
empirical_AIC_each_k,0.793938165411235,0.847688688683789,0.846240232807572,0.829289028967532,0.0632112835315488,0.120049297404392,0.126793827460266,0.103351469465402,0.0636816633463268,0.089211208028232,0.0820419270327142,0.078311599469091,0.0872365429124777,0.144051673449161,0.114956869730785,0.117821886680636,0.127719742861436,0.127719742861436,0.127719742861436,0.0946980443237721,0.0946980443237721,0.0946980443237721,,1474.019,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hVrwB,2019-01-21T11:24:19.893271Z
empirical_AIC_full,0.775629549993235,0.827853582556465,0.840590887465002,0.814691340004901,0.0700037023417185,0.142020581184579,0.157304598419735,0.123109627315344,0.0693397857527067,0.100828951738107,0.0850562602802256,0.0850749992570131,0.0969612592566421,0.167758073943495,0.129086764988425,0.134588879609335,0.138251965704558,0.157019790346618,0.0962680528308907,0.119032188448588,0.0620912963900509,0.143198368371949,,1534.118,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hVrwB,2019-01-21T11:24:19.893271Z
empirical_independence,0,0,0,0,0.322959676698421,1.0703235032858,0.761952855115501,0.718412011699907,0.309041523741722,0.585716236419381,0.533572133535036,0.47610996456538,0.262708011209884,0.58068564239421,0.539259598809646,0.495217734168702,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.52299999999923,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hVrwB,2019-01-21T11:24:19.893271Z
Gaussian,0.829935868339503,0.711536366038982,0.69549191979795,0.745654718058812,0.0532750571159046,0.265614426699881,0.214621394149513,0.177836959321766,0.0525568783821729,0.168957834027505,0.162477026032066,0.127997246147248,0.0491659568269974,0.141665538082239,0.141931756031583,0.130297579446012,,,,,,,,7.73300000000018,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hVrwB,2019-01-21T11:24:19.893271Z
copula,0.760638249537747,0.810487184170262,0.772890738127875,0.781338723945295,0.0754399704966949,0.123167915341109,0.141688495793834,0.113432127210546,0.0739727200883407,0.111000733241033,0.121179173402677,0.10205087557735,0.0528121026157331,0.103441011055309,0.103413969850333,0.0917611931795995,,,,,,,,11.5049999999992,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hVrwB,2019-01-21T11:24:19.893271Z
treeSHAP,-0.04351845348543,-0.423427183978213,-0.213774231032295,-0.226906622831979,0.335928728525302,1.65781665531968,1.04854689184845,1.01409742523114,0.322490532917743,0.833724413016756,0.64763610608175,0.601283684005416,0.232277811139532,0.664179478078121,0.57424701088001,0.56382039553516,,,,,,,,0.0380000000004657,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1238,hVrwB,2019-01-21T11:24:19.893271Z
empirical_sigma.01,0.71611439093414,0.669997793309102,0.72609416699555,0.704068783746264,0.0658972267479426,0.0856203337356657,0.106014816799247,0.0858441257609517,0.0666319243060129,0.0757172196578275,0.066741351397625,0.0696968317871551,0.0936677249656134,0.11673525663757,0.0638469145251718,0.0937276939185642,0.1,0.1,0.1,0.1,0.1,0.1,,7.56099999999969,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,UBhrg,2019-01-21T11:34:10.586590Z
empirical_AIC_each_k,0.768050607790495,0.779957869980242,0.809915970031931,0.785974815934222,0.0555079348306567,0.0570145095834754,0.0861486995507762,0.0662237146549695,0.0544417675675272,0.0504874754013025,0.0463168852595027,0.0504153760761108,0.0636461248785384,0.0746253725325395,0.045566320258592,0.0623189524458804,0.187721007616978,0.187721007616978,0.187721007616978,0.163153033107244,0.163153033107244,0.163153033107244,,1928.374,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,UBhrg,2019-01-21T11:34:10.586590Z
empirical_AIC_full,0.764592531768948,0.741308502015064,0.779889507924869,0.761930180569627,0.0581281299631309,0.0671269473451754,0.109203216662417,0.0781527646569079,0.0552534263919049,0.0593553636290824,0.053633292642044,0.0560806942210104,0.0693059966751129,0.102692476755779,0.0689126987828383,0.0816109609602427,0.204910011320563,0.188687050918626,0.164259084166718,0.169502726255362,0.129593952104234,0.205500889037643,,1782.745,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,UBhrg,2019-01-21T11:34:10.586590Z
empirical_independence,0,0,0,0,0.207116900957971,0.259746611593795,0.335136841770526,0.267333451440764,0.234713991051778,0.22944458589257,0.243665316161926,0.235941297702092,0.206948771147736,0.203913081222621,0.179709650903878,0.196661289925863,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.51699999999983,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,UBhrg,2019-01-21T11:34:10.586590Z
Gaussian,0.605963431844442,0.501547611808975,0.463557673543331,0.523689572398916,0.0976997197905795,0.11768020429679,0.193306330763095,0.136228751616822,0.092485895532137,0.114367201795652,0.130712389078704,0.112521828802164,0.130046610001631,0.103863727720453,0.136094374821476,0.124700308751249,,,,,,,,7.38600000000042,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,UBhrg,2019-01-21T11:34:10.586590Z
copula,0.4454867010199,0.481855589209921,0.368669466482924,0.432003918904248,0.130890454172173,0.129931208926239,0.221262460022264,0.160694707706892,0.130152029494907,0.118885429766279,0.153833354052116,0.134290271104434,0.132573691419905,0.0985517348081235,0.138539236926115,0.124911876692648,,,,,,,,11.2620000000006,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,UBhrg,2019-01-21T11:34:10.586590Z
treeSHAP,0.186790024763272,0.22746531061726,-0.140760739378233,0.0911648653340994,0.202432482330556,0.24129971912645,0.433205627057473,0.292312609504826,0.19087175885093,0.177253901893068,0.27796382622571,0.215363162323236,0.153164643793594,0.181717086291888,0.209512254834959,0.187701393518988,,,,,,,,0.0209999999988213,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1238,UBhrg,2019-01-21T11:34:10.586590Z
empirical_sigma.01,0.836268925866413,0.888194890888143,0.876672149044928,0.867045321933162,0.0422178435792653,0.275965829656058,0.197693153182442,0.171958942139255,0.0464327195822094,0.119222046113082,0.109047927089476,0.0915675642615892,0.0533639179558929,0.0915222010501277,0.0910392944429748,0.0866016522799297,0.1,0.1,0.1,0.1,0.1,0.1,,9.86299999999937,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1239,5o4md,2019-01-21T12:06:36.766250Z
empirical_AIC_each_k,0.821818459697334,0.879509277355501,0.87067610740777,0.857334614820202,0.0432099044201586,0.294856381890776,0.217882623410466,0.185316303240467,0.0505307470764504,0.1284838466277,0.114349697177991,0.0977880969607136,0.0636921143716033,0.152949348930731,0.124516661193991,0.124000774861311,0.107074519240567,0.107074519240567,0.107074519240567,0.0872603961157087,0.0872603961157087,0.0872603961157087,,1303.213,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1239,5o4md,2019-01-21T12:06:36.766250Z
empirical_AIC_full,0.739008434656547,0.882674169996322,0.84458820149243,0.822090268715099,0.0521204579494319,0.405908690283318,0.232931492876384,0.230320213703045,0.0740149555058011,0.125109001065058,0.137416928465508,0.112180295012122,0.170075628813561,0.13218250684933,0.241804696456456,0.18835620887492,0.101312919811788,0.116317319379071,0.0543082996638954,0.0766824604182736,0.0745854215078538,0.104425910488821,,1543.782,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1239,5o4md,2019-01-21T12:06:36.766250Z
empirical_independence,0,0,0,0,0.230531189922924,2.86523666421823,1.62917210748807,1.57497998720974,0.283591369737948,1.06633808651628,0.884211686533015,0.744713714262416,0.352444173267621,1.0030390237211,0.727171734665689,0.813355866424851,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.09499999999935,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1239,5o4md,2019-01-21T12:06:36.766250Z
Gaussian,0.848504083906822,0.886212218389099,0.855428978740365,0.863381760345429,0.0373571966272941,0.231245084992246,0.225480097474635,0.164694126364725,0.0429629343545695,0.121336245311901,0.127831386531783,0.0973768553994176,0.0400465188951796,0.0765379917715054,0.0789971627935378,0.0776488145703858,,,,,,,,7.07799999999952,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1239,5o4md,2019-01-21T12:06:36.766250Z
copula,0.814843140505258,0.925928451115381,0.930942590037749,0.89057139388613,0.0355058970800939,0.221088518439341,0.109740842264112,0.122111752594516,0.0525088874004907,0.078985313702922,0.0610613689303234,0.0641851900112454,0.109871539363946,0.134823081484078,0.0707240972561234,0.108599391453382,,,,,,,,10.8090000000011,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1239,5o4md,2019-01-21T12:06:36.766250Z
treeSHAP,0.0637685738176667,0.296280020383047,0.0450386430967392,0.135029079099151,0.268150402550859,1.90596081929954,1.99203516902908,1.38871546362649,0.265507152542761,0.750403416508021,0.844387991961289,0.620099520337357,0.324952270925559,0.807591176731612,0.6727649380642,0.682148440252596,,,,,,,,0.0199999999986176,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0,1,0.5,0.1,2000,100,1,1000,1239,5o4md,2019-01-21T12:06:36.766250Z
empirical_sigma.01,0.494533490819235,0.516670552389292,0.447632250720781,0.486278764643102,0.070694040466493,0.0636626216089658,0.26177726453282,0.13204464220276,0.0714422232793021,0.0708926882037782,0.0891107352133961,0.0771485488988255,0.0795205866752034,0.0985496671717181,0.122262065999337,0.10163961763447,0.1,0.1,0.1,0.1,0.1,0.1,,8.1869999999999,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,zgTkY,2019-01-21T11:58:46.983336Z
empirical_AIC_each_k,0.651915874898476,0.70505123316369,0.655699456840455,0.67088885496754,0.0486345721117588,0.0378731478876842,0.155949007953579,0.080818909317674,0.0491979257454431,0.0432618187589862,0.0555442901497308,0.0493346782180534,0.0521140890625828,0.0538730360157836,0.0740168447909723,0.0608225843923448,0.232582022272117,0.232582022272117,0.232582022272117,0.190620588377416,0.190620588377416,0.190620588377416,,2059.448,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,zgTkY,2019-01-21T11:58:46.983336Z
empirical_AIC_full,0.652621187934486,0.663384298291792,0.642400404660379,0.652801963628886,0.0483827435532664,0.0445974797940823,0.170760866780643,0.0879136967093305,0.0490982373774005,0.0493733458692892,0.05768975993676,0.0520537810611499,0.0487492644872166,0.0631096820403337,0.0831726116970928,0.0664229889789514,0.244099500852455,0.276610138649524,0.189478662762739,0.195184282966612,0.172844218783108,0.227500132554477,,1751.272,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,zgTkY,2019-01-21T11:58:46.983336Z
empirical_independence,0,0,0,0,0.130188618238116,0.129496131257225,0.357321789534768,0.20566884634337,0.141339182679169,0.146675706506668,0.161325014593405,0.149779967926414,0.117683115567303,0.129457199429672,0.145773985687415,0.13130948800413,Inf,Inf,Inf,Inf,Inf,Inf,Inf,6.47400000000016,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,zgTkY,2019-01-21T11:58:46.983336Z
Gaussian,0.194880202382501,0.131814590954221,0.119256226315969,0.148650339884231,0.11622899359766,0.127102754445431,0.26521075647013,0.169514168171074,0.113794974154075,0.12734170825057,0.142086002142627,0.127740894849091,0.13358337354547,0.126903403539557,0.134256261088677,0.131691374237078,,,,,,,,6.50500000000102,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,zgTkY,2019-01-21T11:58:46.983336Z
copula,0.116381727620344,0.125193205557054,0.121835566271692,0.121136833149697,0.125987268446382,0.124164928253059,0.288380555501547,0.17951091740033,0.12488988441852,0.128312904631753,0.141669890086628,0.131624226378967,0.117394453265785,0.11904512737933,0.129822790671372,0.1220180328123,,,,,,,,10.7360000000008,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,zgTkY,2019-01-21T11:58:46.983336Z
treeSHAP,0.0668302707214869,0.202980177680071,-0.0220220048536763,0.082596147849294,0.131600591645243,0.110732541784823,0.344951836565397,0.195761656665154,0.131893446837167,0.116903445538594,0.1648777148478,0.137891535741187,0.100960480924398,0.110945392439241,0.140727373279422,0.120044253743195,,,,,,,,0.0319999999992433,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1238,zgTkY,2019-01-21T11:58:46.983336Z
empirical_sigma.01,0.782480160315237,0.870983314416599,0.865786714871106,0.839750063200981,0.0451601084765691,0.088796380316667,0.0963737190085612,0.0767767359339324,0.055952865092548,0.064256827439593,0.0638298964380668,0.0613465296567359,0.116357026888316,0.0831999739243672,0.129077190553086,0.110931932344148,0.1,0.1,0.1,0.1,0.1,0.1,,7.15699999999924,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1239,PU697,2019-01-21T12:16:57.793900Z
empirical_AIC_each_k,0.768114188353951,0.870949145316427,0.847547030721018,0.828870121463798,0.043448363311272,0.0875585333428499,0.110911577797296,0.0806394914838059,0.0596482396948742,0.0642738453777275,0.0725044263048017,0.0654755037924678,0.181888787619967,0.0893174662103049,0.175506510495972,0.15434601058369,0.135969052432723,0.135969052432723,0.135969052432723,0.122484436492209,0.122484436492209,0.122484436492209,,1330.107,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1239,PU697,2019-01-21T12:16:57.793900Z
empirical_AIC_full,0.697276660319785,0.818276093154769,0.786338290662086,0.767297014712213,0.0613267716071107,0.137310905246825,0.176808039446297,0.125148572100078,0.0778698541247552,0.0905076864360641,0.101614417430599,0.0899973193304727,0.254187439524568,0.127821718530943,0.193886845657992,0.198353279612722,0.126260033712292,0.172010771900429,0.0496168036824405,0.128525026683573,0.0656914021077337,0.152662857766904,,1649.928,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1239,PU697,2019-01-21T12:16:57.793900Z
empirical_independence,0,0,0,0,0.248304205102475,0.642024767135887,0.520925466714448,0.470418146317603,0.257231088316526,0.498050520744895,0.475585530722736,0.410289046594719,0.29859981811309,0.587521809615695,0.379155867136317,0.450831382325101,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.26599999999962,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1239,PU697,2019-01-21T12:16:57.793900Z
Gaussian,0.802696492458826,0.523090631511631,0.509346897480949,0.611711340483802,0.0510836994473542,0.313196808727538,0.264220482002651,0.209500330059181,0.0507525959734842,0.237524959323751,0.23334751616228,0.173875023819839,0.0412074956296262,0.150053290529698,0.156805253145058,0.154163336513321,,,,,,,,7.44600000000173,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1239,PU697,2019-01-21T12:16:57.793900Z
copula,0.705437607637986,0.789083378827207,0.804143222688638,0.766221403051277,0.0706165924801774,0.106113986601857,0.1055804340403,0.0941036710407779,0.0757706047644004,0.105047133008863,0.093146649383269,0.0913214623855109,0.110190717261046,0.126606422147223,0.0795430195281379,0.107552342467314,,,,,,,,10.5119999999988,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1239,PU697,2019-01-21T12:16:57.793900Z
treeSHAP,-0.0336607919567895,-0.324239722579726,-0.205279382794269,-0.187726632443595,0.264410267642126,0.918432406463833,0.665006127245439,0.615949600450466,0.265889690465167,0.659538283421908,0.573213434935384,0.499547136274153,0.266449559757298,0.602672227121982,0.42314785267028,0.48134091767696,,,,,,,,0.0190000000002328,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0,1,0.5,0.1,2000,100,1,1000,1239,PU697,2019-01-21T12:16:57.793900Z
empirical_sigma.01,0.676705257127335,0.697265641359887,0.721239371450379,0.698403423312534,0.0674181082427807,0.0548805393165413,0.260702618000505,0.127667088519942,0.0715489547598909,0.0668498714043404,0.070032459400101,0.0694770951881108,0.139610870324271,0.116735149831062,0.0733161864898619,0.112912375120195,0.1,0.1,0.1,0.1,0.1,0.1,,7.56599999999889,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1239,HQ509,2019-01-21T12:38:29.218706Z
empirical_AIC_each_k,0.683428946530137,0.726229507665004,0.746626427735565,0.718761627310236,0.0690720502250282,0.0518568285658081,0.1543251341804,0.0917513376570788,0.0700609226792389,0.0604540637181327,0.0636545214616238,0.0647231692863318,0.107067419274008,0.0844114652558712,0.0619829116823182,0.0862720319750362,0.172701343350807,0.172701343350807,0.172701343350807,0.154894602689001,0.154894602689001,0.154894602689001,,1844.868,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1239,HQ509,2019-01-21T12:38:29.218706Z
empirical_AIC_full,0.659119754880899,0.679081996013405,0.742362063211124,0.693521271368476,0.0752709523708667,0.0630632337293634,0.107993328108549,0.0821091714029262,0.0754408346385432,0.0708651881940661,0.0647258489908338,0.070343957274481,0.116042210570727,0.104092142651972,0.0635175289431438,0.0969603301419486,0.165943118654157,0.171339434834881,0.184082852089529,0.16472096765446,0.109875823409425,0.194754359807567,,1513.443,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1239,HQ509,2019-01-21T12:38:29.218706Z
empirical_independence,0,0,0,0,0.214692371779382,0.19417155574097,0.853296456980954,0.420720128167102,0.221311841090072,0.220820232314003,0.251227943359421,0.231120005587832,0.18791096729976,0.221748953711591,0.227245026974681,0.21277652686181,Inf,Inf,Inf,Inf,Inf,Inf,Inf,6.40999999999985,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1239,HQ509,2019-01-21T12:38:29.218706Z
Gaussian,0.518622175129823,0.287818654404517,0.51345159722574,0.43996414225336,0.128418579621229,0.152360456257445,0.280227006701829,0.187002014193501,0.106534612681953,0.157264050184094,0.122234554573789,0.128677739146612,0.116958694941812,0.123255408716767,0.145986032697183,0.130640731483572,,,,,,,,6.90600000000268,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1239,HQ509,2019-01-21T12:38:29.218706Z
copula,0.414343940485581,0.319490583313152,0.390661508287927,0.374832010695553,0.150891409734166,0.13956142526135,0.485336178006738,0.258596337667418,0.129612620776693,0.150270247484656,0.153082856082556,0.144321908114635,0.127947177963523,0.137100610599062,0.163369491889136,0.143495052824622,,,,,,,,10.1659999999974,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1239,HQ509,2019-01-21T12:38:29.218706Z
treeSHAP,0.178837862343574,-0.194124278624271,-0.109679676895794,-0.041655364392164,0.178919078002195,0.28108538288343,1.01981069860102,0.493271719828883,0.181732904518203,0.263686800617603,0.278782543014278,0.241400749383361,0.163203974531869,0.21009750768761,0.210477313078902,0.199816592871441,,,,,,,,0.0300000000024738,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0,1,0.5,0.1,2000,100,1,1000,1239,HQ509,2019-01-21T12:38:29.218706Z
empirical_sigma.01,0.58916744492247,0.528135552201143,0.525325318691785,0.547542771938466,0.0497161720533437,0.0639174296004287,0.0651042165301506,0.0595792727279743,0.0516650554673153,0.0657729489141247,0.065989809132245,0.0611426045045617,0.0850737886141465,0.077819489360416,0.0628772942922903,0.0758657197453097,0.1,0.1,0.1,0.1,0.1,0.1,,7.15799999999945,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,BtZ3B,2019-01-21T13:04:42.293685Z
empirical_AIC_each_k,0.66751318429292,0.640773049829292,0.607708682369377,0.638664972163863,0.0409414297497167,0.0486751925348971,0.0551219849171461,0.0482462024005866,0.0418125330219161,0.0500724645655579,0.0545367810714822,0.0488072595529854,0.0581622805511989,0.0590963021199797,0.0387323659810283,0.0529245697147621,0.240490323531982,0.240490323531982,0.240490323531982,0.216339644933661,0.216339644933661,0.216339644933661,,1933.823,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,BtZ3B,2019-01-21T13:04:42.293685Z
empirical_AIC_full,0.642585624869607,0.621231917997925,0.617815380909809,0.627210974592447,0.0433054402303006,0.0504111382587835,0.0539946456774299,0.0492370747221713,0.0449473472530502,0.0527962931389209,0.0531317364506018,0.0502917922808576,0.0871559384305592,0.0880392589821896,0.0389139141015264,0.0748144834275107,0.26533021494872,0.238588644971082,0.202581079293858,0.2110857979207,0.19921361278904,0.243724454035292,,1675.704,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,BtZ3B,2019-01-21T13:04:42.293685Z
empirical_independence,0,0,0,0,0.12381462057255,0.14195807947832,0.120595016138424,0.128789238729765,0.125756965529583,0.13938949887185,0.139021126954519,0.134722530451984,0.100515745362267,0.0997037326204685,0.127336231374523,0.109753170032924,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.76300000000265,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0,1,0.5,0.1,2000,100,1,1000,1239,BtZ3B,2019-01-21T13:04:42.293685Z
